turn,text
292,"het quam vol moedts te baene , en hebben zijn een trou Gehoorzaemheit en eer en eden en al vergeeten , te heiloos en verwaent op Godt en ons gebeeten . het groeien snel , en wies , gelijck een half maen . het wet zijn punt , zetten twee horen op ons aen ; Gelijck het gestarrent van de Stier de hemeldier en andre monster , die rontom hem heenezwieren met goude hoornen dreight . de recht horen wort Vorst Belzebub , op dat hy ons de vleugel kort ' , en zijn wachten betrout ; Vorst belial de slincken . met zien hen beide om strijt in hun rusting blincken . de stedehouder , nu Veltmaerschalck tegen Godt , Verzekerde de buick de leger , om het slot , Der regement knoop , in 't midden te bewaeren . de trots standert , daer de dagh schijnen op te klaeren , uit zijn morgenstar , wert van Apollion Gehanthaeft , achter hem , zoo moedigh als hy kunnen , in zijn vol krits , om hoogh te toon zitten ."
293,"helaes , wat durven , wat durven d'aertsengel zich vermeten ! och , of ick hem by tijts tot afstant hebben gebroght . beschrijfme niettemin het aenzicht van die toght , en in wat schijn de Vorst de bende quam geleien ."
294,"omringen van zijn staffier , en groen lievereien , Hy , wrevligh aengevoert van onverzoenbren wrock , in 't gouden panser , dat , op zijn wapenrock Van gloeien purper blonck , en uitscheen , steegh te wagen , met goude wiel , van robijn dicht beslaan . de Leeuw , en fel Draeck , te vlught gereet , en vlugh , met star overal bezaeit op hun rugh , in het parreel gareel , gespannen voor de wiel , verlangden naer de strijt , en vlamden op vernielen . de heirbijl in de vuist , de scheemrende rondas , waer in de morgenstar met kunst drijven zijn , hangen aen de flincken arm , gereet de kans te wagen ."
295,"O Lucifer , ghy zullen die hooghmoeden u beklagen . Ghy fenix , onder al wat gden daer boven loven , hoe steecken ghy , onder het heir , zoo fier met hals en hooft , en helm , en schoudren uit ! hoe heerlijck passen u 't wapen , als waer het natuurelijck uw wezen aengeschapen ! o hoven der Engelen , niet hooger : keer weêrom ."
296,"Zoo staan zy kanten , en slaghree , drom by drom , een ieder op zijn lucht , en hoefslagh , en by rij Gesnoert aen hun gezagh , om het schoon van wederzyen ; wanneer de dol trom en klincken trompet zich mengen , het geluit geweer en hand wet , en steigeren in de trans van het heiligh licht de licht ; een klanck , waer op terstont een zwangre wolck van schicht geborsten , slagh op slagh , een gloênden hagel baert , een ' storm en onweêr , dat de hemel vervaert , de hofpijlaar schudden , de kreits , en de star , Verbijstert in hun ronde en ommeloop , verwarren , of zwijmen op de wacht , en weten niet waer heen te drijven , oost of west , of boven of beneên . al weêrlicht wat men zien , al wat men horen zijn donder . wat blijft'er in zijn ' stant ? het boven raeckt onder . de heiren , na ' et gedreun van 't een schutgevaert , geraecken hantgemeen met knods , en hellebaert , en sabel , speer , en dolck . het gaet'er op een kerven , en steecken . al wat kunnen , wat toeleit op bederven , op schenden , reppen zich nu , bederven , en treffen , en schent . de broederschap hebben uit , en niemant zien noch kennen zijn medeburger veel . men zien ' er parle huiven , gekrolde vlecht hairs , en pluim , en pen stuiven , en schitteren , in het vier de blixeem gezengen . men zien turkoisblau , gout , en diamant gemengen , en perlesnoer , en wat de hairlock kunnen vercieren . de vleugel , half knotten , gebroke pijl zwieren en zweven door de lucht . een gruwzaem veltgeschrey Verheft zich uit de stoet de groen lieverey ; Daer lyt het kryghsheir last , persen uit noot te deizen . de dol Lucifer hervatten de stryt drie reis , en stut de flaeute van zyn regement zoo trots , Gelyck het zeegedruis al schuimen op een rots Gestuit wort , reis op reis , en veel niet uit kunnen rechten ."
297,gewis het hebben wat in de Wanhoop af te vechten .
298,"de dapper Michaël laet blazen : eer zy Godt . de regement , op die leus en zyn gebden , Gemoedight , te gelyck aen 't steigeren , en styg Naer boven , om de loef van zijn vyants heir te krygen ; dat styght met een om hoogh , maer met een ' traeger vaert , en raeckt in het ende in ly : als of men hemelwaert een ' valck zagh , van om laegh , op zyne wackre pen zich geven in de lucht , eer hem de reiger kennen ; die sidderen van schrick , in het bosch , by eenen bemen , zoo dra het hooge nest die vyant daer vernemen . de reiger schreeut , en styght , en bang voor zijn vyants pooten , verwachten hem op de beck , om door de borst te stooten , van onder , als hy ploffen van boven op de buit ."
299,"O Lucifer , wat raet ! het ziet'er schricklyck uit . Ghy zweven hier op een vlackte , en zonder poort , en wal . een gruwelycke Orkaen willen plotsling u bevallen , en zincken in een ' poel , en afgront , zonder gront ."
300,"wat gaf't een schoon verschiet , om laegh een hallef ront , of half maen ; om hoogh een driekant spits t'aenschouwen ; de regement , die zich sluiten , en ontvouwen , op het wencken van hun hooft , een ieder in zyn vaen , te zien zoo pal , gelyck metaele muuren staen , als op een wederwight van lucht en eige zwaerte , met al hun slingertuigh , geschut , en stormgevaerte . Zy hangen even als men zich een wolck verbelen , een wolck , waer in de zon met heure straelen spelen ; en schilderen en schakeren door luchte regenboog . de hemelsch adelaer , zoo steil in top gevloogen , bespiet Godts vyandin , de havicksvlught , beneên . Hy klappen van moedigheit zijn pen tegen een , Misguntze 't wei niet , en vruchteloos braveeren , terwijl hy vlamt om haer te zitten in de veeren , te plonderen eerlang van haere glad pluim ; Zoo ras de krom beck en klaeu , op het luchtigh ruim , het aes bevalle , of drijven voorwinnen af , uit zijn ooog . dus komenze afgestort , en stroomen uit de hoogen , Gelijck een binnenzee , of noortschen waterval , die van de rots bruischt , en ruischt , met een geschal . dat dier en ondier schrickt , in diepgezoncke daelen ; Daer steenen , van de steilte , en dicke waterstraelen , en mast , zonder tal , verpletten , en vertreên wat tegen woest gewellen van stroom en hout en steen niet opgewassen zijn . de heirspits treffen de navel de half maene fel met roode en blaeuw zwavel , en vlam , slagh op slagh , en donderkloot op kloot . dat baert een lucht geschrey . het hart van het heir in noot , beginnen van lang hant de wrevelen t'ontzacken . de boogh de half maene , aen het kraecken , en aen het knacken , Zoo stijf gespannen staet [ want d'einde kromme vast ] dat hy in 't midden moeten bezwijcken voor die last , en springen , wort hem flux geen ' ademtoght geven . de trots Lucifer , dan hier dan daer drijven , schieten toe op dit geschrey , en geven zich rustigh bloot , om zijn groothartigheit , in het nijpen van de noot , te toonen voor de vuist , op zijn oorloghswagen . dat geven de flaeuwen moeden . hy schut de wreetste slagen en scheut op 't gebit van zijn verwoet gespan . de leeuw en blaeuwe Draeck aen het woeden , vliegen van zijn hant , op elcken wenck , met vreeselijcke drift . d'een brullen , en bijt , en scheuren , en d'ander schieten vergiften , met zyn gesplitste tong , ontsteeckt een pest , en raest , en vullen de lucht met smoock , die hy te neus uitblaest ."
301,hier willen de barreningh van boven hem beknellen .
302,"Hy zwaeit de heirbyl vast , om Godts banier te vellen , die neêrstyght , en waer uit Godts naem een schooner licht en schooner straelen schieten in het gloên van zyn gezicht . men dencke eens na of hy dit voorspoock ons benyen . de heirbyl in zyn vuist , aen d'eene en d'andre zyen , Den toescheut stuiten , en slopen , of schutze op zyn rondas , tot dat hem Michaël , in het schittrend harrenas , Verschynt , gelyck een godt , uit eenen kring van zon . zitten af , ô Lucifer , en geven het Godt gewinnen . geven over uw geweer , en standeren : stryck voor Godt . voer af dit heiloos heir , dees goddelooze rot , of anders wachten uw hooft . zoo roepen hy uit de hoogen . d'aertsvyant van Godts naem , hardneckigh , onbewogen , en trots op dat woort , hervatten in al yl Den slagh , tot driewerf toe , om met zyn oorloghsbyl Den diamant schillen , met een godts naem ' te kloof : maer wie de hemel terght gevoelt de wraeck van boven . de heirbyl klinckt en springen op het heiligh diamant Aen stucken . Michaël verheffen zyn recht hant , en klinckt de blixemstrael , gesterckt door het alvermogen , die wrevelmoedigen , door helm en hooft , in d'ooog al t'ongenadigh dat hy achterover stort , en uit de wagen schieten , die omgeslingert , kort met Leeuw en Draeck en al , de meester volght in het zincken . de standert van de star vergaet hier op het blincken , Zoo ras Apollion myn vlammen zwaert gevoelen , Den standeren geven te roof , daer het barrennen en krioelen Van duizentduizenden , om het hoven de helsch schaeren in 't vallen , voor de val en neêrsmack , te bewaeren . hier yveren belzebub : daer trotst ons belial . dus wort de maght ontsnoeren , en met de zwaeren val Des Stedehouders breecken de boogh de half maene in stucken . echter komen apollion te baene met zoo veel monstren als de kloot de hemels draeght . de Reus Orion schreeut , dat al de lucht vertsaeght , en pooght met zyne knods ons heirspits het hoven te kneuzen , die op Orions passen , noch knods , noch op reus . de Noortsche Beeren op hun achterklaeuw staen , om met een dommekracht in het honderen toe te slaen . de Hydra braeckt vergift , en gaept met vyftigh keelen . ick zien een galery , vol oorloghs tafereelen , geboren uit die slagh , zoo wyt men af kunnen zien ."
303,"geloven zy gden : vallen neêr : aenbidden hem op uw knien . och Lucifer , helaes , waer blyft uw valsch betrouwen ? helaes , in welck een ' schyn zullen ick u lessen aenschouwen ? waer zijn uw klaerheit nu , die al glans braveren ?"
304,"Gelyck de klaere dagh in naeren nacht verkeren , wanneer de zon verzinckt , vergeten met gout te brallen ; Zoo wort zyn schoonheit oock , in het zincken , onder 't vallen , in een wanschapenheit veranderen , al te vuil ; dat helder aengezicht in eenen wreed muil ; de tand in gebit , gewet om stael te knaeuwen ; de voet en de hant in vierderhande klaeuw ; dat glinstrend parlemoer in eene zwart huit . de rugh , vol borstlen , spreit twee draecke vleugel uit . in 't kort , d'aertsengel , wien noch flus al englen vieren , Verwisselt zyn gedaente , en mengelen zeven dier Afgryslyck onder een , naer uiterlycken schyn ; een ' leeu , vol hoovaerdy , een vraetigh gulzigh zwyn , een ' traegen ezel , een rinoceros , van toren Ontsteecken , eene sim , van achter en van voren al even schaemteloos , en geil en heten van aert , een ' draeck , vol nyts , een ' wolf en vrecken gierigaert . nu zijn die schoonheit maer een ondier , te verwenschen , te vloecken , zelf van Godt , van geest , en van mensch . dat ondier yst , indien het de blicken op zich slaet , en deckt met damp en missen zijn gruwelijck gelaet ."
305,dat leren de Staetzucht Godt naer zijn kroon te steeecken . waer blijven Apollion ?
306,"hy zach zijn ty verstreecken , op het ondergaen de sterre , en vloden : een ieder vloodt . de hemelsch kortou van boven , schieten op schieten , met weêrlicht blixemen en donderen aen 't rol , de monster , in het licht geklauteren , holp aen 't hollen , en groeien in zulck een jaght . wat zijn het een dwarreling van bui ondereen ! hoe ruischt ' et hier ! wat gaan , wat ging'er een gety ! ons maght , van Godt gezegenen , rucken voort , en treffen , en slopen voor zijn hants wat zy bejegenen . wat green hier overal , waer het op een vlughten gaan , een willen woestheit , een gestaltverwisseling , in lid , en in lezen ! men hoortze brullen , bas . d'een jancken , en d'ander huilen . wat zietme al grimmassen in Engletronien nu zweemen naer de hel , en helsch gruwzaemheên . daer horen ick Michaël , om triomfant in 't licht met Engleroof te praelen . de rei groeten hem met lofzang , en cimbaelen , Schalmeien , en tamboer . zy treden hier vooruit , en stroien lauwerloof , op het hemelsch geluit ."
307,"gdzegent zy de Helt , die het goddeloos gewellen , en zijn maght , en zijn kracht , en zijn standeren te neder hebben gevelen . die gden stack naer zijn kroon , zijn , uit de hoogen troon , met zijn maght in de nacht neêrgezoncken . hoe blincken godts Naem zoo schoon ! al brant het oproer fel , de dapp're Michaël weten de brant met zijn hant uyt te blusschen , te straf die rebel . Hy hanthaven Godts banier . bekranst hem met laurier . dit palais groeien in pais , en in vrede . geen tweedraght horen men hier . nu zingen de godtheit lof , in het onverwinbaer hof . prijs en eer zy de Heere al Heeren . Hy geven ons zingens stof ."
308,"geloven zy gden ; de Staet hier boven zijn veranderen . d'aertsvyant leit ' er toe . hy laet ons zijn standert , en Morgenstar , en helm , en vaenen , en rondas , die afgejaeghden roof , aen 's hemels helder as , met juichen , en triomf , en eere , en lofgezang , Bazuinen , en trompet , te klaeren spiegel hangen Van wederspannigheien , en Staetzucht , die de kam verheffen tegen Godt , de onverzetbren stam , en oirsprong en de bron en vader al ding , die wezen en natuur en eygenschap ontfingen . men zullen niet veel de glans de Oppermajesteit Bezwalckt zien door de damp van snoode ondanckbaerheit . Zy zwerven in de lucht , en tuimelen , en woelen , heel diep beneden ons gezicht ' en deze stoel , Benevelt , en verblint , en ysselijck misvormen . Zoo moeten het gaen , die Godt , en zijn stoel bestormen ."
309,"Zoo moeten het gaen , die Godt , en zijn stoel bestryden , Den mensch , naer het hemelsch belen scheppen , 't licht benijden ."
310,"helaes , helaes , helaes , hoe zijn de kans gekeren ! wat vieren men hier ? het zijn nu vergeefs getriomferen : vergeefs met wapenroof en standerden te brallen ."
311,"wat horen ick , Gabriël ?"
312,"och Adam zijn geval ; de vader en de stam van het menschelijck geslacht te jammerlijck , te droef alree te val gebraght . Hy leit ' er toe ."
313,"dat zijn een donderslagh in d ' oor . al yze ick , my verlangen die nederlaegh te hooren . hebben dan het verwaten Hooft het aerdtryck oock bestreên ?"
314,"Hy rucken , na de slagh , het verstroien heir by een , doch eerst zyne Oversten , die voor elckandre gruwen ; en zetten zich , om 't licht van 't alziend oogh te schuwen , in eene hol wolck , een duistre moortspelonck Van nevlen , daer geen vier dan uit hun blicken blonck ; en , midden in de ring de helschen raets zitten , heffen uit zyn ' zetel aen , te helsch op Godt gebeeten : Ghy maght , die zoo trots voor ons gerechte zaeck , die afbreuck hebben geleên ; nu zijn het tyt om wraeck te nemen van ons leet , en listigh , en verbolgen , met onverzoenbren wrock de hemel te vervolgen , in zyn verkiezen belen , en het menschelyck geslacht te smooren in zyn wiegh , en opgang , eer het maght in zyne zenuw kryge , en aenwinne in zyne erf . Myn wit zijn Adam en zyn afkomst te bederven . ick weten , door het overtreên de eerstgestelde wet , hem aen te wrijven zulck een onuitwischbre smet , dat hy , naer lijf en ziel , met zijn nakomeling Vergiftight , nimmer zullen te zetel innedringen , waer uit men ons verstoten : edoch gebeuren het al dat iemant bovenstijge , een kleen , een dun getal , en noch door duizent doôn , en arrebeit , en lijden , zullen steigren tot de Staet en kroon , dieze ons benijden . elenden zullen zich terstonnen , op Adams spoor , verspreiden zonder enden , de wijd weerelt door . natuur zullen van die slagh getaistert , schier verteeren , en wensch in een niet of mengelklomp te keeren . ick zien de mensch , die naer het beelt de godtheit zwemen , Van Godts gelyckenis verbasteren , en vervremen , in willen , geheugenis , en zyn verstant ontluisteren , het inschapen licht benevelen , en verduisteren , en wat de dagh beschreit , in 's moeder bangen schieten , gevallen in de muil de onvermybre Doot . ick willen de tiranny verheffen , altijden stouter , en u , mijn zoon , gewijt tot Godtheên , op het outer , in kercken , zonder tal , tot aen de lucht bouten , vereeren offervee , en wieroockgeur , en gout , oock zoo veel mensch , als geen tongh vermagh te noemen , en al wat Adam teelt in eeuwigheit verdoemen , door gruwelstuck op stuck , godts naem te trots begaen . Zoo dier willen hem mijn kroon , en zijn triomffeest staen ."
315,"verwaten vloeck , zoo trots de godtheit noch braveeren ! Wy willen u eer lang dat lasterstuck verleeren ."
316,"aldus spreecken Lucifer , en zent Vorst belial , op dat hy datelijck de mensch brengen ' te val . dees schieten de boosheit zelf , de listighs al dier , de slang aen , om met glimp van woord te vercieren het lockaes , het welck aldus d'onnoosle schepzel vangen , Daer zy geslingeren om de tack de kennis hangen . hebben Godt , op halsstraf , u zoo dier , zoo streng , benemen Den vrydom van dit ooft , de smaeck van het puick de boomẽ ? neen Eva , simple duif , geensin : ghy zyt verdwaelt . Aenschou eens , bidden ick u , die appel . ay , hoe straelen , hoe gloeien dit ooft van gout en karmozyn te gader ! hoe noden u dit bancket ! ay dochter , tre wat nader : hier nestelen geen venyn in dit onsterflyck loof . hoe lockt dees vrucht ! ay pluck : ay pluck vry : ick beloven u weetenschap , en licht . wat deistghe , bang voor schennis ? tast toe , en worden gden zelf , in wijsheit , en in kennis , en weetenschap gelyck , en eere , en majesteit , hoe zeer hy het u beny . zoo vat men het onderscheien het wezen en de aert en d'eigenschap de zaecken . terstont beginnen het hart de schoone bruit te blaecken , t'ontvoncken , en zy vlammen op d'aengepreze vrucht . de vrucht bekoren het oogh , het oogh de mont , die zuchten . de lusten beweeght de hant al beven te plucken . Zoo plucktze , en proeven , en eten ( dat willen haer afkomst drucken ! ) met Adam , en zoo dra hun ooog opengaen , en zy hun naecktheit zien , bedeckenze , met blaên , met vijgenloof , hun schaemte , en schande , en erfgebrek , en gaen zich in geboomte en schaduw versteecken , versteecken , maer vergeefs , voor het aldoordringende oogh . de lucht betrecken allengs . zy zien de regenboogh gespannen , als een bode en voorspoock van Godts plaegen . de hemel treuren in rou . geen handenwringen , klaegen , noch schreien helpen den mensch en zijn weêrgade . ach , het weêrlicht , reis op reis : het donderen , slagh op slagh . al wat men horen en zien zijn schriek , en angst , en zuchten : Zy vlught voor hun schim , maer kunnen niet ontvlughten de worm , die 't hart doorknaeght , het overtuight gemoeden . Zy knickebeenen beide , en struicklen , voet voor voet . het aengezicht zien doots , en d'ooog , diep verdroncken in traenen , zien geen licht . hoe zijn de moedt gezoncken ! hoe stack hy flus het hooft zoo moedigh in de lucht ! het ritslen van een bladt , of beeck , een klein gerucht verbijsteren hen ; terwijl een zwangre wolck komen daelen , die scheuren , en baert allengs een licht , en glans , en straelen , Daer d'oppersen uit verschijnen , in die bedruckten staet , en donderen met zijn stem , die hen te aerde slaet ."
317,"och och och och , de mensch waer nutter noit scheppen . dat leren zich aen een vrucht , een ' mont vol sap , vergaep ."
318,"O Adam , donderen Godt , waer zijn ghy toe geraeckt . vergeefme , ô Heer : ick vlught uw aenzicht , bloot , en naeckt . wie leren u , vraegen hem gden , uw schaemte en naektheit kennen ? durven ghy uw lip aen verbode vrucht schennen ? mijn gade , mijn bruit bekoorde my , helaes . Zy zeght : de slim slang bedrooghme met dit aes . dus schuiven elck van de hals de oirsprong de gebrek ."
319,Gena . wat vonnis wort op dit vergrijp gestreecken ?
320,"de godtheit dreight de vrou , die Adam hebben verleit , met wenen , en baerens noot , en onderworpenheit ; de man met arbeit , zweet , en zorge , en lastigh slaaf ; Den acker , die de mensch te lessen zullen begraven , met onkruit , en veel ramp ; de slang , om 't loos misbruick Van haer doortrapt tong , zullen kruipen op de buick , langs d'aerde heene , en slechts by stof en aerde leven . maer om de arm mensch een ' vasten troost te geven , in zulck een jammernis , beloven de godtheit trou te wecken , uit het zaet en bloet van d'eerste vrou , Den Stercken , die de slang , den Draeck , het hooft zullen pletten , door erfhaet , van geen tijt noch eeuw te verzetten . en schoon dat fel Dier hem naer de hiel bijten , noch triomferen de Helt met eere , na die strijt . ick koom uit zijn hooghst naem dat onheil u ontvouwen . stellen daetlijck orde , eerze ons moeite op moeite brouwen ."
321,"Uriël , Schiltknaep , die het heiligh recht bewaert , en reuckeloosheit straffen ; grijpen aen uw vlammen zwaert : Vliegh heene naer om laegh , en drijfos beide uit Eden , die d'eerste wet zoo blint zoo reuckloos overtreden . bewaeck de ingang van het ontheilight paradijs , en keer de balling met kracht af van de spijs , de boom , die 't leven recken . gedoogh niet datze pluicken d'onsterfelijcke vrucht , en het hemelsch ooft misbruicken . Ghy wort op schiltwacht voor de hof en boom gestellen . dat Adam buiten zwerve , en , vroegh en spade , veld en klaigront ommeploegh ' , waer uit hem gden bootseren . ozias , aen wie vuist de godtheit zelf vereren Den zwaar hamer van gekloncken diamant , en keten van robijn , en kram , spits van tante , gaan heene , vangen en span het heir de helsch dier , Den Leeu , en fellen Draeck , die tegen ons banier dus woeden : vaegh de lucht van dees vervloeckte jaght , en boeize aen neck en klaeu , en ketenze met kracht . dees sleutel van de put de afgronts en zijn hol Wort , Azarias , u en uw zorgh bevelen . gaan heene , sluiten in 't hol al wat ons maght bestrijt . Maceda , nemen dees torts , die vlam zijn u gewijt . ontsteeck de zwavelpoel , in 't middelpunt de aerde , en pijnigh Lucifer , die zoo veel gruwlen baerde , in het eeuwighbrandend vier , gemengen met kil vorst ; Daer droefheit , Gruwzaemheit , Versteentheit , honger , dorst , De Wanhoop , zonder troost , de prickel van het geweeten , en onverzoenbaerheit , een straf van 't boos vermeeten , versteecken van de glans de godtheit , in die roock , getuige 's hemels ban , gevelt op het heiloos Spoock ; terwijl het beloven Zaet , verzoenen Godts toren , Herstelle uit liefde al wat in Adam wert verliezen ."
322,"verlosser , die de slang het hooft verpletten zullen , het Vervallen Menschdom eens van Adams errefschullen Verlossen t'zijner tijt , en weêr , voor Evaes spruit , een schooner paradijs hier boven opensluiten ; Wy tellen d'eeuwen , en het jaer , en dagh , en uur , dat u gena verschijnen '; de quijnen natuur Herstell ' , verheerelijcke in lichaeem , en ziel ; Stoffeerende de troon , daer d'engelen uitvallen . uit ."
