turn,text
233,"o gruwel , Badeloch , zijn ick van zulck een ' aert , dat ick een vrouw , en noch mijn eigen , met mijn zwaert , Zoo eerelijck voor haer , voor kind , en maag , en deze goed gemenen mijn leven lang dragegen , vermoorden zullen , gelijck een gruwelijck tyran ? Zoo zijn ick lang niet uw bedgenoot , uw man : zoo hebben gy onbekent dus lang my verslijten , en ick mijn Christendom verzaeckt , mijn ' plicht vergeten . hoe laetg zulck een woort uw ' kuischen mont ontgaen ? of wiltge , dat ick u altzamen zullen verraên , en my aen uw doden en schennis schuldigh maecken ? het zijn tijt om weer te biên : de vyand genaecken . het godloos bastertzaet , beweeght door geen misbaer , dat ons nicht Klaeris van Velzen , voor het altaer en het kruisbelen , in 't gezicht haers bruidegom verkrachten , en trappelen op het hart , en om de dootsnick lachen , zullen daetlijck deze burgh veroveren verwoet . ick zullen mijn vrouw , mijn zaet zien in elckanders bloet versticken . grobber zullen het in eenen beker schincken , en dat , zoo laeuw als het zijn , de vader op doen drincken , op dat d'ontruste geest doorwaer ' zijn ingewant , en pijnig ' voor zijn doot het los en vlot verstant . waer zijtg dienaers ? waer mijn lijfwacht ? waer mijn knaap ? brengen herwaert mijn geweer , op man , wapen , wapen . het zijn de jong dagh , en met dit huis gedaen . noch zullen het wraeckeloos zoo niet te grond gaen : daer moeten een groot getal met ons te hemel vaeren . komen volghme , daerwe flus in 't harnas bezigh zijn , in 't midden van de moort . ik gevoel een nieuw kracht ."
234,"waer wiltg heene ? uw zelf verdrincken in de gracht ? de slotbrugh brant vast af . of hebtge voor te sterven , Zoo nemen ons t'zamen meê : hier zijn uw wettig erf , de huwbaere adelgund , d'onnoosle Veenerick . mijn hairen staen te bergh : hoe kloppen mijn hart van schrick ! och vader , het zijn mijn schult : och , zijn zoo niet verbolgen . bedaer wat : ick gaan scheep : ick zullen de deken volgen , te water en te land : hy voerme waer het hem lusten , of naer den wilde Yr , of aen de noortsche kust . nu vrezen ick geen gevaer , noch geene uitheemsch strand . ick nemen verlof . ick gaan : ick kus voor 't lessen uw hand , gehoorzaem u , gelijck een christe vrouwe passen . ick schrey en klaegh vergeefs . och man , houden hem vast . mijn heer , ontfermen u toch om uw bedruckte vrouwe : Zy luisteren naer uw ' raet : zy zwijmen : zy sterven van rouw ."
235,"och , vader , moeder sterven . wat gaet my leider aen ! het en zy gy wat bedaert , het zijn met haer gedaen ."
236,"om Godts willen , geven gehoor : gy zien hoe zy u min ."
237,"wat razery zijn dit ! wat onverzetbre zin ! men recht met jammeren noch jancken hier niet uit : de traenen doen het hem niet . de wreetheit wort stuiten met dapperheit en moeden . waer laet gy u vervoeren ! het kermen zijn onnut : men moeten de hand roeren . scheep , scheep . nu zijn getroosten , mijn lief , de tijt zijn kort ."
238,"voor 't scheiden , laetme toe dat ick mijn bede storten . heer Peter , bidden voor ons , dat gden deze arm schaere door zijn engel stuure , en mijn heer bewaere ."
239,"Gy die de vromen schillen en wisse toevlught zijn , en van de hemel af de jammerlijcken strijt Der mensch gade slaet , en zien de stad daelen , en wentelen , en zetten de heerschappij paelen ; erbarm u over dit bedruckt belegeren slot : beschermen het rechtvaerdigh hooft , en bergh het overschot Der uitgeroide stadt , genootzaeckt door de baeren , in lang ballingschap , op Godts gena , te vaeren , Gy hebben het huisgezin van Noah wel behoeden , dat op de baeren drijven en hooog watervloet ; toen 't water immer wies , tot daer de ster bloncken , toen het hemelhoogh geberghte en al spits zoncken , en al de weerelt lagh in eene baere zee Gedompelt over het hoven , en kennen strant noch ree . Gy trooste door de duif die overbleve ziel . d'olijftack zey haer aen hoe al watren vallen . vertroost ons desgelijx in droef ballingschap . Gy weten daer van de maet , en kennen de lesten stap . uw geest die blaeze in 't zeil : uw heilig engel stiere het roer , en zetten ons op , daer elck u vrolijck viere ."
240,"O Gysbreght , zetten getroosten uw schouder onder 't kruis u opgeleien van Godt . het zijn al vergeefs dit huis Verdaedight ; hebben wy het in ons behoeden nemen , het waer met Amsterdam zoo ver noit komen : dus wederstreef niet veel uw trouw gemaelin . verlaet uw wettigh erf , en quel u nergens in . al leght de stadt verwoesten , en willen daer van niet yzen : Zy zullen met grooter glans uit asch en stof verrijzen ! want d'oppersen beleit zijn zaecken wonderbaer . de hollantsche gemeent zullen , eer dry hondert jaer Verloopen , zich met maght van bontgenooten stercken , en schoppen het roomsch altaer met kracht uit al kercken , Verklaeren het graefflijck hoven vervallen zijn recht , en heerschen staetsgewijs ; het welck een bits gevecht , en endeloozen krijgh en onweêr zullen verwecken , dat zich gansch Christenrijck te bloedigh aen willen trecken . in 't midden van de twist , en het woeden nimmer moe , verheffen u stadt haer kroon tot aen de hemel toe , en gaet door vier en ys een andre weerellen vinden , en donderen met geschut op al vier de wind . uw afkomst midlerwijl zullen geensin onder gaen , Maer eeuwigh adelijck en eerelijck bestaen , op sloot en in steên ; en loffelijck regeeren , en Aemstels oud naem zullen geenen lof ontbeeren ; als uw naemhafte stadt haer ' Schouburgh open doen , en voeren op het hoogh tooneel uw daeid te gemoet Den burgermeesteren , en drymael twalef raeden , zitten op uw ' schillen , van kruissen overlaeden . dus geven u haestigh scheep : het zijn tijt , want zonder Godt en ons hulp , het zijn onkomen met dit slot . ick zullen u met een ' missen en dicken nevel decken , en voorgaen met mijn ' glans , de volcke een leidstar strecken , in 't midden van de stroom . schep moeden , en wanhoop niet , maer volgh gehoorzaem na het geen u gden gebiet . zijn wil zijn , dat gy treckt naer 't vet lant van Pruissen , Daer uit het Poolsch gebergen de wijsselstroom komen ruisschen , die d'oever rijck van vrucht genoeghelijck bespoelen . Verhou u daer , en wachten tot dat de wraeck verkoelen . Gy zullen in dit gewest een stadt , nieuw hollant , bouwen , en in gezond lucht , en weelig landouw , vergeten al uw leet , en overbrogten druck ; waer door uw naezaet klimmen de bergh op van het geluck . vallen u het verwoesten de godtsdienstigheit te lastigh , Volhardt by het out geloof en Godts altaer stantvastigh , op 't spoor de oud , u moedigh voorgetreên . Zoo draven men recht naer Godt , door al star heen ."
241,"zijn gy dat Rafaël ? zijn gy dat zelf , die beyde Tobias en zijn bruit zoo veiligh t'huis geleide ? of liever d'afgezant de hemels , die zoo klaer voor Moses trock , gelijck een vierig pilaer ? of die de vromen Loth noch berghde , eer het vier van boven de stad stack in brant ? of die de gloênden oven Verkoelde , en brogt'er gaef dry jongeling uit ? wy volgen op uw licht : wy zien het zijn Godts besluit ."
242,"nu buigh ick my voor Godt , mijn lief , mijn uitverkiezen . nu weigeren ick geenfin naer uw raet te hooren , en legh hier 't harnas af . hier baet geen tegenweer : nu gden dit huis verlaet , en gelt'er zwaert noch speer . al het volck gaan voor , dan het lijck , en niemant hoeven te vreezen ; Ick zelf met mijn gezin zullen d'allerleste wezen . heer Peter , ik bidden u , tasten dit heïligh kruisbelen aen , dat voor mijn oudren lang hebben op het altaer gestaen , en my zijn aenge-erft . ick storte in tijt van vrede en oorlogh menighmael hier voor mijn vierge bede , zoo wel de nacht als daeghs . horen man , horen na my . wanneer men uit de stroom en Pampus raecken voorby , zoo doen te slincke hant in zee zich op wat weilant , dat Marcken heten van out , een laegh en visschers eilant , het welck een klooster draeght genaemt Mariengaerd , een rijcke en oud abdy : wy zullen derrewaert ons spoên , voor winnen voor stroom , met riem en met zeilen , en daer de vloot verzien , en voorraet ommedeil , en leven wijd raet . gaet scheep in die gestalt , Gelijck ick hebben belasten . helaes ! hoe bitter vallen het scheiden van zijn lant , daer alles lopen verliezen !"
243,de liefde tot zijn lant zijn yeder aengeboren .
244,"verdelghde stadt , wy gaen , en komen nimmer weêr ,"
245,"vaer wel , mijn aemsterlant : verwachten een ' andren heer . uit ."
